"Year"	"P"	"R"	"L"	"G"	"F"	"T"	"Cluster"	"Silhouette"	"Silhouette_neighbor"
2015	0.0796216	0.1361556	0.4255683	0	0.6050917	0	"F+"	0.2800232	"Unnamed"
2015	0.07155703	0.2548204	0.5447231	0.0008309098	0.1554159	0	"Unnamed"	0.1496889	"R+ F-"
2015	0.1767047	0.3526171	0.2157071	0	0.8391176	0	"F+"	0.1196339	"P+ L-"
2015	0.07728024	0.38449	0.5712599	0.02383085	0.1400992	0	"R+ F-"	0.2772387	"Unnamed"
2015	0.02985788	0.3873137	0.7384228	0	0.05216198	0	"R+ F-"	0.1428677	"Unnamed"
2015	0.08026756	0.2366653	0.2916042	0.0514246	0.2770946	0	"P+ L-"	-0.05490458	"Unnamed"
2015	0.0555089	0.07871684	0.5988802	0.04521656	0.1246008	0	"Unnamed"	0.4986674	"L+ G+"
2015	-0.04195062	-0.03733257	0.8854318	0.6042832	0.4249901	0	"L+ G+"	0.2441465	"R- P- L+"
2015	0.03598112	0.1250291	0.5650941	0.2113303	0.2538602	0	"Unnamed"	0.2276749	"L+ G+"
2015	0.06066139	0.2440918	0.7525688	0.2815012	0.07492509	0	"L+ G+"	0.01683438	"Unnamed"
2015	0.06269113	0.1018668	0.4365138	0.0007592191	0.261976	0.004	"Unnamed"	0.4664276	"F+"
2015	0.05861577	0.1109759	0.4190276	0.01853498	0.3619744	0.001420821	"Unnamed"	0.2972548	"F+"
2015	0.02697962	0.03867871	0.7524223	0	0.1827266	0.01013025	"Unnamed"	0.4221148	"L+ G+"
2015	0.05022735	0.1960708	0.6699083	0.06121991	0.24572	0	"Unnamed"	0.3565943	"L+ G+"
2015	0.04211656	0.1719764	0.7572773	0.3055104	0.893748	0.02013765	"F+"	0.2107926	"L+ G+"
2015	0.0856639	0.2343966	0.4008566	0.08211908	0.3965282	0	"Unnamed"	0.1122045	"F+"
2015	0.05163043	0.05791415	0.3957985	0.003447681	0.134715	0	"Unnamed"	0.4837019	"P+ L-"
2015	-0.01190717	0.1263201	0.8246352	0.1953034	0.3346057	0	"Unnamed"	0.1042115	"L+ G+"
2015	0.06603942	0.05055411	0.3493122	0.1150794	0.4672182	0	"F+"	-0.01320278	"Unnamed"
2015	0.1529175	0.4950267	0.1463064	0	0.09085213	0	"R+ F-"	0.2393214	"P+ L-"
2015	0.08689076	0.2134391	0.4919328	0	0.2544007	0	"Unnamed"	0.286533	"R+ F-"
2015	0.07020075	0.5032062	0.6809713	0.0108088	0.2634128	0	"R+ F-"	0.3263058	"Unnamed"
2015	0.03598112	0.1250291	0.5650941	0.2113303	0.2538602	0	"Unnamed"	0.2276749	"L+ G+"
2015	0.03952213	0.1892921	0.7013299	0.3132343	0.08188939	0.002008536	"L+ G+"	0.04100466	"Unnamed"
2015	0.05633955	0.1247926	0.6152106	0.452567	0.1222664	0.01244125	"L+ G+"	0.2946303	"Unnamed"
2015	0.04099869	0.1318682	0.3850197	0.2804428	0.2449403	0	"Unnamed"	0.09716826	"L+ G+"
2015	0.07517418	0.1310896	0.530253	0.04474273	0.3441129	0	"Unnamed"	0.3467053	"F+"
2015	0.05960336	0.1710368	0.5842733	0.5890187	0.031441	0.001925051	"L+ G+"	0.3319446	"Unnamed"
2015	0.06316952	0.157781	0.7036444	0.5271782	0.07618466	0.5399846	"L+ G+ T+"	0.2952104	"L+ G+"
2015	-0.04976363	-0.138587	0.4601136	0.05167025	0.1381977	0.0005490483	"R- P- L+"	-0.003673958	"Unnamed"
2015	-0.123212	-0.3288244	0.5562116	0.07646071	0.2186005	0.01931245	"R- P- L+"	0.290331	"Unnamed"
2015	0.003131724	0.111344	0.4725317	0.01981342	0.1757006	0	"Unnamed"	0.5020469	"L+ G+"
2015	-0.0352679	0.01168638	0.5812519	0.1244971	0.227543	0	"Unnamed"	0.3105143	"R- P- L+"
2015	0.04360249	0.2108958	0.2424118	0	0.147443	0	"Unnamed"	0.1608453	"P+ L-"
2015	NA	NA	NA	NA	NA	NA	"InfNaNNA"	NA	NA
2015	-0.1028741	-0.2083109	0.5535707	0.0922933	0.1681233	0.2208958	"R- P- L+"	0.1969129	"Unnamed"
2015	-0.08443108	-0.2537233	0.6166373	0.1266541	0.2415761	0	"R- P- L+"	0.2291234	"Unnamed"
2015	-0.2707193	-0.9250359	0.7015774	0	0.2054455	0.2242277	"Boxplot outlier"	NA	NA
2015	0.1812213	0.4104425	0.7966544	0	0.05247554	0.07977208	"R+ F-"	0.2389108	"Unnamed"
2015	-0.06854839	-0.3532664	0.4956963	0.06343606	0.06578778	0	"R- P- L+"	0.1996205	"Unnamed"
2015	0.17324	0.2106963	0.5760405	0	0.3440962	0	"Unnamed"	0.1268201	"P+ L-"
2015	0.06265497	0.3214373	0.4537002	0.0136031	0.1873828	0	"R+ F-"	0.1268533	"Unnamed"
2015	0.007577678	0.0007419986	0.5503535	0	0.1503301	0	"Unnamed"	0.4703305	"R- P- L+"
2015	0.02278904	0.1504722	0.4023834	0.004041812	0.2890242	0	"Unnamed"	0.3775117	"F+"
2015	0.06790762	0.02304715	0.317132	0.06864128	0.2847571	0.06776471	"Unnamed"	0.3408147	"P+ L-"
2015	0.05082753	0.04968674	0.5180429	0.07063132	0.2884684	0.002993452	"Unnamed"	0.4682711	"F+"
2015	0.05496508	0.01811434	0.336775	0.00952381	0.1077586	0	"Unnamed"	0.4153948	"P+ L-"
2015	0.05599473	0.07625398	0.711086	0.03610675	0.4120296	0.009677419	"Unnamed"	0.2287759	"F+"
2015	-0.02972627	-0.4014751	0.717105	0.002474887	0.1049466	0.07517884	"R- P- L+"	0.1441336	"Unnamed"
2015	0.002950323	0.06976469	0.2912048	0.0003373819	0.584322	0.02958515	"F+"	0.1925524	"Unnamed"
2015	0.02226843	0.00919197	0.3403518	0	0.1823567	0	"Unnamed"	0.4508935	"P+ L-"
2015	0.06892454	0.01201043	0.6167558	0.00309119	0.5815661	0.00921659	"F+"	0.1353427	"Unnamed"
2015	0.04859259	0.01441923	0.5342222	0.0006357279	0.5489668	0.0006357279	"F+"	0.09707408	"Unnamed"
2015	0.0240562	0.01812114	0.6315763	0.04768125	0.1515965	0	"Unnamed"	0.4667707	"L+ G+"
2015	-0.1485546	-0.01485319	0.3759292	0	0.4441628	0	"R- P- L+"	0.1456804	"Unnamed"
2015	-0.1613957	-0.2501248	0.9031204	0	0.03802993	0.2881487	"R- P- L+"	0.178009	"Unnamed"
2015	0.01955086	0.03088712	0.4388375	0.004219409	0.3248842	0	"Unnamed"	0.3754584	"F+"
2015	0.04190403	0.02145698	0.5093174	0.01530711	0.3897037	0	"Unnamed"	0.2830068	"F+"
2015	0.002597006	0.0613939	0.3842041	0	0.07486511	0	"Unnamed"	0.4743234	"P+ L-"
2015	-1.312234	-2.090342	1.642419	0	0.08525921	-0.1120196	"Boxplot outlier"	NA	NA
2015	-0.1919553	-0.2234026	0.4978771	0.2795768	0.2488976	0	"R- P- L+"	0.3298056	"Unnamed"
2015	0.04992224	0.08959296	0.3375583	0	0.1875118	0	"Unnamed"	0.4106216	"P+ L-"
2015	0.05737416	0.02936848	0.3231257	0.1235187	0.3673414	0.0005197505	"Unnamed"	0.2404439	"F+"
2015	NA	NA	NA	NA	NA	NA	"InfNaNNA"	NA	NA
2015	0.0750113	0.08908292	0.3086308	0.1029024	0.01823467	0	"Unnamed"	0.2922055	"P+ L-"
2015	0.02036843	0.08393524	0.6305227	0.04859236	0.2949107	0	"Unnamed"	0.4318679	"F+"
2015	0.03086187	-0.1079831	0.4019571	0.005009393	0.3613826	0	"Unnamed"	0.2314862	"F+"
2015	-0.01724476	-0.04963412	0.5242015	0	0.1374815	0	"Unnamed"	0.3077139	"R- P- L+"
2015	-0.1967372	-1.111543	0.3761896	0	0.03124845	0	"Boxplot outlier"	NA	NA
2015	0.01569507	0.01546811	0.6139421	0.05724241	0.2850189	0	"Unnamed"	0.434351	"F+"
2015	0.01552763	0.0591586	0.5647155	0	0.1777957	0	"Unnamed"	0.5226616	"L+ G+"
2015	0.09215087	0.140794	0.05912334	0.002808989	0.2755034	0	"P+ L-"	0.1762106	"Unnamed"
2015	0.1078369	0.4238357	0.6259955	0.0092827	0.04367568	0	"R+ F-"	0.330931	"Unnamed"
2015	0.09483022	0.356966	0.4322423	0.01433882	0.05116492	0.000538503	"R+ F-"	0.2867537	"Unnamed"
2015	0.04163143	0.1814871	0.33089	0	0.1441086	0	"Unnamed"	0.3190016	"P+ L-"
2015	-0.1259097	-0.243431	0.4599753	0.03979492	0.1260334	0	"R- P- L+"	0.2576499	"Unnamed"
2015	0.06496939	0.1961299	0.5987757	0.002248746	0.02787249	0	"Unnamed"	0.3177459	"R+ F-"
2015	-0.02959792	0.1881826	0.4847357	0.09631081	0.07283702	0	"Unnamed"	0.3480207	"L+ G+"
2015	0.006887504	-0.01030197	0.2489341	0	0.2326491	0	"Unnamed"	0.3504574	"F+"
2015	0.02084034	0.05481449	0.530084	0	0.3419785	0	"Unnamed"	0.3721624	"F+"
2015	-0.005554665	-0.03026683	0.4320889	0.02180313	0.01828564	0	"Unnamed"	0.3594274	"R- P- L+"
2015	0.2373345	0.5212426	0.6054236	0	0.1819652	0	"R+ F-"	0.3101931	"P+ L-"
2015	-0.2094474	-1.181565	0.4579991	0.08086152	0.02627128	0	"Boxplot outlier"	NA	NA
2015	0.02850293	0.1384671	0.3676079	0	0.2306585	0	"Unnamed"	0.4199374	"P+ L-"
2015	0.09443883	0.4597676	0.05338726	0	0.1764977	0	"R+ F-"	0.1648394	"P+ L-"
2015	0.039656	0.06187089	0.2465361	0	0.455971	0	"F+"	-0.01367981	"Unnamed"
2015	0.07810499	0.1258943	0.05121639	0	0.9886271	0.2108626	"F+"	0.2557169	"P+ L-"
2015	0.04756664	0.06345999	0.4641722	0.2505558	0.2762288	0.0006841505	"Unnamed"	0.1774929	"L+ G+"
2015	0.02123962	0.06656235	0.4720345	0.04360499	0.2984642	0.0001218918	"Unnamed"	0.4361436	"F+"
2015	0.122043	0.1291306	0.08530466	0.004291845	0.1772625	0.0761991	"P+ L-"	0.2105071	"Unnamed"
2015	0.05603391	0.05745506	0.6252484	0.1994907	0.2560786	0.2670984	"Unnamed"	0.1244257	"L+ G+"
2015	0.08146984	0.1700792	0.4239091	0.1444983	0.09085755	0	"Unnamed"	0.3395144	"P+ L-"
2015	0.1349316	0.2150858	0.2942342	0.01710817	0.09664113	0.06753927	"P+ L-"	0.06923721	"Unnamed"
2015	0.07614574	0.09022347	0.1779106	0.01087422	0.09197629	0.001210444	"Unnamed"	0.1155447	"P+ L-"
2015	0.07985948	0.1727418	0.4867987	0.3097233	0.07692009	0.009368009	"L+ G+"	-0.006980357	"Unnamed"
2015	0.02886768	0.05278285	0.5685166	0.02085561	0.3296872	0.0319852	"Unnamed"	0.3997259	"F+"
2015	0.1043049	0.1469463	0.979139	0.6855556	0.1489479	0.05033557	"L+ G+"	0.3260343	"Unnamed"
2015	0.1008868	0.111389	0.5112684	0.2479028	0.1393519	0	"Unnamed"	0.15391	"L+ G+"
2015	0.08780103	0.1305704	0.2589025	0.08482839	0.234732	0	"P+ L-"	-0.1243959	"Unnamed"
2015	0.1087788	0.1372754	0.3926279	0.1629387	0.3544157	0.04761905	"Unnamed"	0.1841141	"P+ L-"
2015	0.1038904	0.1375883	0.2616048	0.000448833	0.3455224	0	"P+ L-"	-0.02655364	"Unnamed"
2015	-0.02835944	-0.02447198	0.4728772	0.0001563722	0.322474	0	"Unnamed"	0.2680928	"R- P- L+"
2015	0.01270229	0.1201683	0.5734563	0	0.02430803	0	"Unnamed"	0.4667401	"L+ G+"
2015	0.005989912	0.005356415	0.6330391	0	0.05665804	0	"Unnamed"	0.437308	"R- P- L+"
2015	0.01732283	0.08916249	0.3173228	0.02166554	0.190596	0	"Unnamed"	0.4184431	"P+ L-"
2015	0.08112739	0.2802275	0.5460464	0.007677903	0.1786527	0	"R+ F-"	-0.03295815	"Unnamed"
2015	0.1404098	0.3350637	0.750084	0.02745098	0.1101695	0	"R+ F-"	0.1402293	"Unnamed"
2015	0.0308504	0.1301791	0.6384691	0	0.9672474	0	"F+"	0.3834885	"Unnamed"
2015	0.1043869	0.1623272	0.8774665	0.611561	0.3647924	0	"L+ G+"	0.3717101	"Unnamed"
2015	-0.04227561	-0.002232342	0.1792258	0.01303043	0.3108977	0	"R- P- L+"	-0.18977	"Unnamed"
2015	0.02137609	0.08832276	0.2702442	0.03333006	0.3760157	0.01136249	"Unnamed"	0.1917484	"F+"
2015	0.0364744	0.04029869	0.685513	0.0432063	0.1744547	0	"Unnamed"	0.449925	"L+ G+"
2015	0.04239225	0.04542135	0.670603	0.2649666	0.1460272	0	"Unnamed"	0.1186399	"L+ G+"
2015	0.1687513	0.3570654	0.2255671	0	0.1367242	0	"R+ F-"	0.0792883	"P+ L-"
2015	-0.1073912	-0.06544717	0.5488685	0.1572158	0.2508621	0.01348982	"R- P- L+"	0.1295202	"Unnamed"
2015	0.01333645	0.0414157	0.3798475	0.03142621	0.2975539	0.03290703	"Unnamed"	0.3886455	"F+"
2015	0.0314354	0.03418777	0.4283678	0.01368885	0.4090289	0.02837711	"Unnamed"	0.2163959	"F+"
2015	0.01106331	0.01904187	0.3710737	0	0.1871605	0.0006682087	"Unnamed"	0.4724274	"F+"
2015	0.01311918	0.02641977	0.4687251	0.007244502	0.3507377	0.08773181	"Unnamed"	0.3206285	"F+"
2015	0.02613751	0.02517385	0.6964902	0.08366324	0.1920475	0	"Unnamed"	0.4010251	"L+ G+"
2015	0.01780652	0.02850879	0.4980851	0	0.1736334	0.02605926	"Unnamed"	0.5282793	"L+ G+"
2015	0.01993381	0.02494027	0.3958285	0.2039347	0.1854125	0.1656037	"Unnamed"	0.2526654	"L+ G+"
2015	0.0197603	0.1389827	0.7511592	0.02853833	0.9387469	0	"F+"	0.3374894	"Unnamed"
2015	-0.003705257	0.0375206	0.5694211	0	0.236766	0.002106286	"Unnamed"	0.4695857	"F+"
2015	0.03842582	0.09099552	0.4689653	0.05221355	0.1188292	0.01166727	"Unnamed"	0.5176505	"L+ G+"
2015	0.06762246	0.06700956	0.5005177	0.2146525	0.09990332	0.0003188267	"Unnamed"	0.2899747	"L+ G+"
2015	-0.008919365	-0.07601087	0.5290782	0.3317237	0.2089656	0.002293829	"R- P- L+"	-0.167351	"Unnamed"
2015	0.1589521	0.2664165	0.5532795	0.01476977	0.08805461	0.0942492	"R+ F-"	0.04690874	"Unnamed"
2015	-0.216106	0.09582827	2.034404	-0.08878755	0.14963	0	"Boxplot outlier"	NA	NA
2015	0.02114192	0.06768004	0.6937587	0	0.04167931	0	"Unnamed"	0.4400365	"L+ G+"
2015	-0.2021518	-0.1038535	0.6550113	0	0.1598095	0.1221182	"R- P- L+"	0.2429333	"Unnamed"
2015	0.008607309	0.01229691	0.5558064	0	0.3412346	0.1152333	"Unnamed"	0.3254902	"F+"
2015	0.06146927	0.06258709	0.2972264	0.1944146	0.152349	0	"Unnamed"	0.3093393	"P+ L-"
2015	-0.04337603	-0.05549011	0.4362737	0	0.07761454	0	"R- P- L+"	-0.2032992	"Unnamed"
2015	-0.02841588	0.03912399	0.964281	0.8138408	0.1063622	0.5313589	"L+ G+ T+"	0.09003359	"L+ G+"
2015	0.1290718	0.1733202	0.3708058	0.04016439	0.08213118	0	"P+ L-"	-0.1341516	"Unnamed"
2015	-0.07567698	-0.0943333	0.6332205	0.01621271	0.1330716	0	"R- P- L+"	0.0005761564	"Unnamed"
2015	-0.03859207	-0.0324492	0.6590711	0	0.02817832	0	"Unnamed"	0.2472885	"R- P- L+"
2015	-0.0723461	-0.09737215	0.5999758	0	0.04159239	0	"R- P- L+"	-0.03586834	"Unnamed"
2015	-0.01387532	-0.03939203	0.8339848	0	0.008434505	0	"Unnamed"	0.2525415	"R- P- L+"
2015	-0.026744	-0.1482291	0.5041888	0.0001624431	0.1060743	0	"R- P- L+"	-0.08855841	"Unnamed"
2015	-0.02706176	0.2548718	0.8392925	0.3368684	0.3066379	0.03275705	"L+ G+"	0.1142269	"Unnamed"
2015	0.01305662	0.08111763	0.3398846	0.1211345	0.1132556	0	"Unnamed"	0.4145882	"L+ G+"
2015	0.0984189	0.1911286	0.4101972	0	0.08038114	0.0003011141	"Unnamed"	0.2705044	"P+ L-"
2015	0.05970149	0.05849955	0.405548	0.3043402	0.2642873	0	"L+ G+"	-0.04531137	"Unnamed"
2015	0.03852172	0.1749339	0.693874	0.09430727	0.6589705	0	"F+"	0.233407	"Unnamed"
2015	0.09009413	0.2565771	0.5276408	0	0.002829521	0	"R+ F-"	-0.06433624	"Unnamed"
2015	-0.02345587	-0.2340741	0.5340389	0	0.3097288	0	"R- P- L+"	0.0750313	"Unnamed"
2015	-0.1163376	-0.3658423	0.4043991	0.008164166	0.287496	0	"R- P- L+"	0.2791949	"Unnamed"
2015	-0.4767664	0.07500124	2.153405	-0.001104972	0.07979185	-0.1712993	"Boxplot outlier"	NA	NA
2015	0.005199435	-0.03500383	0.6137562	0.01626939	0.0899654	0	"Unnamed"	0.3888207	"R- P- L+"
2015	0.04363156	0.07027808	0.3904804	0.3831401	0.2566016	0	"L+ G+"	0.1352796	"Unnamed"
2015	NA	NA	NA	NA	NA	NA	"InfNaNNA"	NA	NA
2015	-0.1825471	-0.1057748	0.7283237	0	0.04909984	0	"R- P- L+"	0.1896244	"Unnamed"
2015	0.04603236	0.02597518	0.5023112	0.166989	0.06094588	0	"Unnamed"	0.3729014	"L+ G+"
2015	0.02630049	-0.02381707	0.4612031	0	0.0706841	0	"Unnamed"	0.4633101	"R- P- L+"
2015	0.04648355	0.07594176	0.705403	0.04842379	0.06852816	0	"Unnamed"	0.4206277	"L+ G+"
2015	0.06985885	0.174536	0.9054851	0.816955	0.1156017	0	"L+ G+"	0.3439163	"Unnamed"
2015	0.07308585	0.1281186	0.2663242	0	0.03754993	0	"Unnamed"	0.2195358	"P+ L-"
2015	0.01079032	0.05104352	0.4249052	0	0.1086729	0	"Unnamed"	0.5148646	"L+ G+"
2015	0.01750719	0.08843925	0.2994513	0	0.5621577	0	"F+"	0.178689	"Unnamed"
2015	-0.02960861	0.02480587	0.3990037	0.24907	0.5224881	0.09345911	"F+"	0.02971642	"Unnamed"
2015	0.1166778	0.1539994	0.01473605	0.03697812	0.2166165	0	"P+ L-"	0.2650743	"Unnamed"
2015	0.04818037	0.168834	0.6589166	0.4582136	0.3754282	0.09243056	"L+ G+"	0.3482882	"Unnamed"
2015	0.04350499	0.1168117	0.37262	0.0985817	0.3092899	7.537986e-05	"Unnamed"	0.3653164	"F+"
2015	0.03817213	0.06418336	0.7419473	0.5185343	0.3966971	0	"L+ G+"	0.355533	"Unnamed"
2015	0.1057409	0.2511776	0.9172495	0.5867324	0.5091876	0.2936099	"L+ G+"	0.1042116	"L+ G+ T+"
2015	0.05874794	0.1188016	0.5525046	0.4486565	0.3231974	0	"L+ G+"	0.3560836	"Unnamed"
2015	0.06329398	0.158231	0.837656	0.4601534	0.2559087	0	"L+ G+"	0.3052519	"Unnamed"
2015	0.05789567	0.07984216	0.2836002	0.08939701	0.09944972	0	"Unnamed"	0.3225047	"P+ L-"
2015	0.03183275	0.1502728	0.6518773	0.5803207	0.2162969	0.00422333	"L+ G+"	0.3986822	"Unnamed"
2015	0.05030182	0.1023396	0.8072784	0.3147245	0.6177793	0.08239059	"L+ G+"	0.04078401	"F+"
2015	0.1007512	0.1852543	0.2967816	0.1125212	0.2911637	0.05611571	"P+ L-"	-0.02716526	"Unnamed"
2015	0.04704438	0.1015196	0.6938866	0.2791414	0.4683003	0.001335044	"L+ G+"	0.07808655	"Unnamed"
2015	0.1793453	0.2429419	0.5671912	0.07798413	0.3540769	0	"R+ F-"	-0.05069175	"Unnamed"
2015	0.08470843	0.1899997	0.7115097	0.4388163	0.3062315	0.01125968	"L+ G+"	0.3378123	"Unnamed"
2015	0.08364146	0.2177811	0.5960162	0.3258695	0.3051656	0	"L+ G+"	0.171582	"Unnamed"
2015	0.05746072	0.1302823	0.536797	0.3496162	0.3670855	0	"L+ G+"	0.2005235	"Unnamed"
2015	0.1121925	0.1658156	0.3370148	0.3072704	0.4207474	0	"L+ G+"	0.07483138	"Unnamed"
2015	0.03963319	0.03884607	0.3930168	0.01184115	0.1573638	0	"Unnamed"	0.4973185	"P+ L-"
2015	0.1101401	0.2402517	0.3849217	0.152053	0.3868404	0	"P+ L-"	-0.03315721	"Unnamed"
2015	0.1251945	0.2261374	0.1830982	0	0.3214908	0	"P+ L-"	0.2285528	"Unnamed"
2015	0.03749537	0.1775706	0.5862288	0.27522	0.4268843	0	"L+ G+"	0.05663368	"Unnamed"
2015	0.06074447	0.1712723	0.5945693	0.3721526	0.4645916	0	"L+ G+"	0.2502468	"Unnamed"
2015	0.07364249	0.1011081	0.6684609	0.2204451	0.4482966	0	"L+ G+"	-0.0453919	"Unnamed"
2015	0.04921017	0.1455307	0.6840662	0.5960002	0.1366508	0	"L+ G+"	0.3844655	"Unnamed"
2015	0.07845515	0.09428111	0.7569741	0.161269	0.4259757	0.01906725	"Unnamed"	0.1325233	"L+ G+"
2015	-0.02182751	0.05454924	0.8702346	0.5202661	0.6325384	0	"L+ G+"	0.1894541	"F+"
2015	0.08093738	0.1929997	0.7830839	0.4093042	0.4390467	0	"L+ G+"	0.283213	"Unnamed"
2015	0.08017065	0.1882534	0.6676824	0.3289326	0.4394326	0	"L+ G+"	0.1992184	"Unnamed"
2015	0.07441386	0.09965435	0.3701233	0.1104567	0.4756869	0.1281986	"F+"	0.01912212	"Unnamed"
2015	0.08582169	0.1723114	0.7117217	0.4960666	0.1551005	0	"L+ G+"	0.3478146	"Unnamed"
2015	0.04174001	0.05740781	0.4590395	0.02739602	0.2859867	0.06647574	"Unnamed"	0.4454735	"F+"
2015	NA	NA	NA	NA	NA	NA	"InfNaNNA"	NA	NA
2015	0.002608017	0.009633313	0.7240942	0.2494499	0.6275124	0.0001516224	"F+"	0.1077701	"L+ G+"
2015	-0.002130682	0.08671187	0.771419	0.0119567	0.5956747	0.2133025	"F+"	0.06237155	"Unnamed"
2015	0.07398998	0.1143908	0.218798	0.3255211	0.5291469	0.03222204	"F+"	0.08421699	"L+ G+"
2015	0.06143069	0.1297461	0.4787822	0.08878945	0.2492328	0.2156902	"Unnamed"	0.3133435	"L+ G+"
2015	0.05654339	0.0585636	0.5337838	0.0002541942	0.2273552	0	"Unnamed"	0.5242036	"F+"
2015	0.09075711	0.03282589	0.0415572	0.003971209	0.3463235	0	"P+ L-"	0.09163897	"Unnamed"
2015	0.03869048	0.04082167	0.3928571	0.009708738	0.1571429	0	"Unnamed"	0.497512	"P+ L-"
2015	0.05643636	0.1445231	0.6188606	0.2500477	0.3617849	0	"L+ G+"	-0.0214198	"Unnamed"
2015	0.1018745	0.2474361	0.3379381	0.1963296	0.2912513	0	"P+ L-"	-0.004355503	"Unnamed"
2015	0.1345595	0.2423089	0.630526	0.1867898	0.3044641	0.1051192	"L+ G+"	-0.05474427	"Unnamed"
2015	NA	NA	NA	NA	NA	NA	"InfNaNNA"	NA	NA
2015	0.0923913	0.1293676	0.5294622	0.4338324	0.2043466	0.1312384	"L+ G+"	0.2956779	"Unnamed"
2015	0.1145957	0.3168407	0.3089744	0.003271693	0.1206313	0.03908393	"R+ F-"	0.1632238	"P+ L-"
2015	0.108519	0.2177502	0.05220819	0.0005937739	0.2128054	0	"P+ L-"	0.2525371	"Unnamed"
2015	0.06935921	0.1959821	0.7483945	0.008993817	0.504902	0	"F+"	-0.008752199	"Unnamed"
2015	0.1156404	0.08888535	0.3865279	0.3261353	0.2824268	0	"L+ G+"	0.07133884	"Unnamed"
2015	0.1801822	0.161745	0.5522639	0.4335105	0.2090905	0	"L+ G+"	0.2664193	"Unnamed"
2015	-0.03628881	-0.04732839	0.4826038	0.08612335	0.2581545	0	"R- P- L+"	-0.2027556	"Unnamed"
2015	0.07362608	0.08828682	0.9731791	0.9323009	0.1846603	0	"L+ G+"	0.3290751	"Unnamed"
2015	0.05736201	0.1002157	0.5172586	0.1625687	0.3153668	0.005496393	"Unnamed"	0.3273658	"L+ G+"
2015	0.1076141	0.1678909	0.3012644	0.002354788	0.6060261	0	"F+"	0.2599229	"P+ L-"
2015	0.03585533	0.1336083	0.7804888	0.5607199	0.07632867	0.04718262	"L+ G+"	0.3168248	"Unnamed"
2015	-0.01642358	0.1282715	0.5430813	0.1427914	0.5513393	0.03694136	"F+"	0.08912884	"Unnamed"
2015	-0.02446368	-0.03127798	0.6203739	0.4622356	0.4047431	0.0003303601	"L+ G+"	0.1956911	"Unnamed"
2015	-0.006001684	-0.02095849	0.79616	0	0.7718879	0	"F+"	0.2064385	"Unnamed"
2015	0.2855358	0.3279127	0.6462653	0.0007057163	0.4135303	0	"R+ F-"	0.04907838	"P+ L-"
2015	0.08920885	0.2196419	0.6364851	0.3538259	0.2900627	0.05407493	"L+ G+"	0.2271857	"Unnamed"
2015	0.1457261	0.1394646	0.3928939	0.1006865	0.5011038	0	"F+"	0.1028698	"Unnamed"
2015	0.1241893	0.1615309	0.5058852	0.1952269	0.4825521	0.3127297	"L+ G+ T+"	0.007551525	"F+"
2015	0.05302096	0.1328945	0.5768598	0.04321561	0.09146898	0	"Unnamed"	0.4787997	"L+ G+"
2015	0.1014571	0.1582432	0.3823529	0.1293267	0.3873762	0	"Unnamed"	0.1593294	"F+"
2015	0.09446694	0.1043691	0.6423752	0.001256281	0.6377221	0	"F+"	0.2419933	"Unnamed"
2015	0.1276705	0.3536153	0.7217503	0.04925242	0.7249457	0	"F+"	0.1795632	"R+ F-"
2015	0.1634082	0.3131877	0.3787569	0.06540825	0.07955843	0	"R+ F-"	0.1493397	"P+ L-"
2015	0.09665849	0.2581983	0.6654238	0.4375149	0.279729	0	"L+ G+"	0.3061838	"Unnamed"
2015	0.04225789	0.1300886	0.203148	0.2516838	0.3609286	0.001263362	"Unnamed"	0.09638253	"P+ L-"
2015	0.02067989	0.1904211	1.241643	0	0.6036472	0	"Boxplot outlier"	NA	NA
2015	-0.02413134	-0.0333618	0.2449397	0.1592394	0.5513919	0	"F+"	0.0844541	"Unnamed"
2015	0.06514688	0.160106	0.6595311	0.0002721088	0.7111978	0	"F+"	0.3055929	"Unnamed"
2015	0.1246201	0.1494087	0.6121581	0.4889868	0.468241	0.02222222	"L+ G+"	0.368097	"Unnamed"
2015	-0.03347763	-0.5647023	0.9991342	0	0.7622995	0	"R- P- L+"	0.1371024	"F+"
2015	0.0272404	0.07618452	0.9661534	0.9019978	0.4036954	0	"L+ G+"	0.3310424	"Unnamed"
2015	0.2698157	0.2611018	0.5843318	0.1042701	0.1694153	0.0672182	"P+ L-"	0.01297455	"R+ F-"
2015	0.07146945	0.2147094	0.6369036	0.3737634	0.5682273	0.1198578	"L+ G+"	0.1383972	"F+"
2015	0.1131244	0.2510436	0.363471	0.3638289	0.2578825	0.4924316	"L+ G+ T+"	0.3473327	"L+ G+"
2015	0.01374386	0.01085384	0.09536241	0.2396748	0.472227	0	"F+"	0.02315832	"Unnamed"
2015	0.0944061	0.2192783	0.630117	0.4520699	0.5683206	0	"L+ G+"	0.2236333	"F+"
2015	0.09305189	0.2441497	0.5785633	0.5396624	0.4100516	0.6588378	"L+ G+ T+"	0.4239698	"L+ G+"
2015	0.07160347	0.1788834	0.8014912	0.2586093	0.5710197	0	"L+ G+"	0.02007592	"F+"
2015	NA	NA	NA	NA	NA	NA	"InfNaNNA"	NA	NA
2015	0.08836344	0.2097703	0.7276644	0.4626159	0.6646687	0.7556658	"L+ G+ T+"	0.390503	"L+ G+"
2015	0.1408674	0.2345493	0.7914573	0.7500327	0.2938799	0.8444363	"L+ G+ T+"	0.3845526	"L+ G+"
